,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
1688,Asus ExpertBook B5 B5402EA-KI0204X,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1071.16,Intel Iris Xe Graphics (80 EU),Intel Core i5-1155G7(4 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.0,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b5-b5402ea-ki0204x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32327/asus-expertbook-b5402-1.jpg
1689,Asus ExpertBook B5 B5402CEA-KI0314X,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1559.21,Intel Iris Xe Graphics (96 EU),Intel Core i7-1195G7(4 coeurs 5.00 GHz),32 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.0,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b5-b5402cea-ki0314x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32326/asus-expertbook-b5402-1.jpg
1690,HP 15s-fq2035nf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",735.48,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),8 Go DDR4 - 2666 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 10 S,Wi-Fi 5 • Bluetooth 4.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-15s-fq2035nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32316/hp-laptop-15-noir-2020-1.jpg
1691,Lenovo IdeaPad 3 17ITL6 (82H900U2FR),"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",559.3,Intel Iris Xe Graphics (96 EU),Intel Core i7-1165G7(4 coeurs 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17itl6-82h900u2fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32314/lenovo-ideapad-3-17-gris-arctique-1.jpg
1692,Lenovo IdeaPad Gaming 3 15IHU6 (82K101EHFR),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",999.0,Nvidia GeForce RTX 3050 Ti(4 Go)Version : 1695 MHz / 90 W,Intel Core i5-11320H(4 coeurs 4.50 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.0,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-gaming-3-15ihu6-82k101ehfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32313/lenovo-ideapad-gaming-3-black-amd-1.jpg
1693,Lenovo ThinkPad E15 Gen 4 (21E60058FR),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",819.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Lenovo,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-e15-gen-4-21e60058fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32312/lenovo-thinkpad-e15-g4-black-1.jpg
1694,Lenovo ThinkPad P16 Gen 1 (21D6001GFR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2746.8,Nvidia RTX A3000(12 Go),Intel Core i7-12850HX(16 coeurs 4.80 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p16-gen-1-21d6001gfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32311/lenovo-thinkpad-p16-gen-1-1.jpg
1695,HP 15s-fq2056nf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",499.0,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.2,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/hp-15s-fq2056nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32294/hp-15s-ardoise-w11-1.jpg
1696,HP 15s-fq0092nf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",279.0,Intel UHD Graphics 600,Intel Celeron N4120(4 coeurs 2.60 GHz),4 Go DDR4 - 2400 MHz,128 Go (SSD M.2 SATA 3),Windows 11 Famille (mode S),Wi-Fi 5 • Bluetooth 4.2,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/hp-15s-fq0092nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32293/hp-laptop-15-gris-2020-1.jpg
1697,Lenovo ThinkPad E14 Gen 4 (21E30065FR),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1186.8,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-e14-gen-4-21e30065fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32285/lenovo-thinkpad-e14-g4-black-1.jpg
1698,Lenovo ThinkPad P15v Gen 3 (21D80006FR),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1641.17,Nvidia T600(4 Go),Intel Core i7-12700H(14 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p15v-gen-3-21d80006fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32279/lenovo-thinkpad-p15v-gen3-1.jpg
1699,Lenovo IdeaPad 3 17ITL6 (82H900T2FR),"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",299.0,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Celeron 6305(2 coeurs x 1.80 GHz),4 Go DDR4 - 3200 MHz,128 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille (mode S),Wi-Fi 6 • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17itl6-82h900t2fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32276/lenovo-ideapad-3-17-gris-arctique-1.jpg
1700,HP 250 G8 - 59S73EA,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",670.91,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),8 Go DDR4 - 2666 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.2,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/hp-250-g8-59s73ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32264/hp-250-g8-2022-1.jpg
1701,HP Spectre x360 14-ef0023nf,"Écran tactile 13.5"" OLED (anti-reflets) 60 Hz","Résolution QHD+ 3000 x 2000 pixels
(3/2)",1499.95,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR4X - 4266 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/hp-spectre-x360-14-ef0023nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32263/hp-spectre-x360-14-bleu-evo-1.jpg
1702,Asus Chromebook Flip C433TA-AJ0388,"Écran tactile 14.0"" LCD - IPS 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",388.0,Intel HD Graphics 615,Intel Core m3-8100Y(2 coeurs 3.40 GHz),4 Go LPDDR3 - 1866 MHz,64 Go (eMMC),Chrome OS (Google),Wi-Fi 5 • Bluetooth 4.0,E.Leclerc,https://www.comparez-malin.fr/informatique/pc-portable/asus-chromebook-flip-c433ta-aj0388.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32258/asus-chromebook-flip-c433-1.jpg
1703,Microsoft Surface Pro 9 - Intel Core i5 / 8 Go / 256 Go (Bleu Saphir),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1234.09,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i5-8-go-256-go-bleu-saphir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32256/microsoft-surface-pro-9-bleu-saphir-1.jpg
1704,Microsoft Surface Pro 9 - Intel Core i5 / 8 Go / 256 Go (Vert foret),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1197.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Microsoft Store,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i5-8-go-256-go-vert-foret.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32255/microsoft-surface-pro-9-vert-1.jpg
1705,Microsoft Surface Pro 9 - SQ3 / 16 Go / 512 Go (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",2209.0,Qualcomm Adreno 690,Microsoft SQ3(8 coeurs x 2.40 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • 5G • Bluetooth 5.1 • GPS,Microsoft Store,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-sq3-16-go-512-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32254/microsoft-surface-pro-9-platine-1.jpg
1706,Microsoft Surface Pro 9 - SQ3 / 8 Go / 256 Go (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1631.65,Qualcomm Adreno 690,Microsoft SQ3(8 coeurs x 2.40 GHz),8 Go LPDDR4X - 4266 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • 5G • Bluetooth 5.1 • GPS,Amazon,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-sq3-8-go-256-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32253/microsoft-surface-pro-9-platine-1.jpg
1707,Microsoft Surface Pro 9 - Intel Core i7 / 16 Go / 512 Go (Graphite),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",2079.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i7-16-go-512-go-graphite.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32252/microsoft-surface-pro-9-graphite-1.jpg
1708,Microsoft Surface Pro 9 - Intel Core i7 / 16 Go / 256 Go (Graphite),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1299.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i7-16-go-256-go-graphite.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32251/microsoft-surface-pro-9-graphite-1.jpg
1709,Microsoft Surface Pro 9 - Intel Core i5 / 16 Go / 256 Go (Graphite),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1149.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i5-16-go-256-go-graphite.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32250/microsoft-surface-pro-9-graphite-1.jpg
1710,Microsoft Surface Pro 9 - Intel Core i5 / 8 Go / 256 Go (Graphite),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",999.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Darty,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i5-8-go-256-go-graphite.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32249/microsoft-surface-pro-9-graphite-1.jpg
1711,Microsoft Surface Pro 9 - Intel Core i7 / 16 Go / 1 To (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",2420.95,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,GrosBill,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i7-16-go-1-to-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32248/microsoft-surface-pro-9-platine-1.jpg
1712,Microsoft Surface Pro 9 - Intel Core i7 / 16 Go / 512 Go (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1959.88,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i7-16-go-512-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32247/microsoft-surface-pro-9-platine-1.jpg
1713,Microsoft Surface Pro 9 - Intel Core i7 / 16 Go / 256 Go (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1639.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i7-16-go-256-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32246/microsoft-surface-pro-9-platine-1.jpg
1714,Microsoft Surface Pro 9 - Intel Core i5 / 16 Go / 256 Go (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1149.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i5-16-go-256-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32245/microsoft-surface-pro-9-platine-1.jpg
1715,Microsoft Surface Pro 9 - Intel Core i5 / 8 Go / 256 Go (Platine),"Écran tactile 13.0"" LCD - IPS","Résolution QHD 2880 x 1920 pixels
(3/2)",1069.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E (802.11ax-6e) • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/tablette/microsoft-surface-pro-9-intel-core-i5-8-go-256-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32244/microsoft-surface-pro-9-platine-1.jpg
1716,Asus VivoBook 17 S1702QA-BX006W,"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",749.99,AMD Radeon RX Vega 8,AMD Ryzen 5 5600H(6 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-17-s1702qa-bx006w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32240/asus-vivobook-17-x1702-silver-1.jpg
1717,Lenovo ThinkPad P16s Gen 1 (21CK002NFR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1566.82,AMD Radeon 660M,AMD Ryzen 5 Pro 6650U(6 coeurs 4.50 GHz),16 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p16s-gen-1-21ck002nfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32236/lenovo-thinkpad-p16s-gen1-black-1.jpg
1718,Acer ConceptD 5 CN516-73G-75NF,"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution QHD+ 3072 x 1920 pixels
(16/10)",2599.99,Nvidia RTX A5000(16 Go),Intel Core i7-11800H(8 coeurs 4.60 GHz),32 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Darty,https://www.comparez-malin.fr/informatique/pc-portable/acer-conceptd-5-cn516-73g-75nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/32234/acer-conceptd-5-pro-cn516-72-noir-1.jpg
1719,Acer Predator Helios 300 PH315-54-72VF,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1619.99,Nvidia GeForce RTX 3070 Max-Q(8 Go)Version : 1390 MHz / 100 W,Intel Core i7-11800H(8 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Darty,https://www.comparez-malin.fr/informatique/pc-portable/acer-predator-helios-300-ph315-54-72vf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/32226/acer-predator-helios-300-ph315-54-1.jpg
1720,HP Victus Gaming 15-fb0160nf,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",649.99,AMD Radeon RX 6500M(4 Go),AMD Ryzen 5 5600H(6 coeurs 4.10 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Darty,https://www.comparez-malin.fr/informatique/pc-portable/hp-victus-gaming-15-fb0160nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32221/hp-victus-gaming-15-2022-1.jpg
1721,HP ZBook Studio 16 G9 (62U37EA),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",2986.8,Nvidia GeForce RTX 3070 Ti Max-Q(8 Go),Intel Core i9-12900H(14 coeurs 5.00 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.2,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-zbook-studio-16-g9-62u37ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32205/hp-zbook-studio-16-g9-1.jpg
1722,Asus ROG STRIX G15 G513RM-LN391W,"Écran 15.6"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",1699.99,Nvidia GeForce RTX 3060 Max-P(6 Go)Version : 1752 MHz / 140 W,AMD Ryzen 7 6800H(8 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Darty,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g15-g513rm-ln391w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32201/asus-rog-strix-g15-g513-2022-wnp-1.jpg
1723,Lenovo ThinkBook 16 G4+ IAP (21CY002BFR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1349.95,Intel Iris Xe Graphics (80 EU),Intel Core i5-1240P(12 coeurs 4.40 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkbook-16-g4-iap-21cy002bfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32192/lenovo-thinkbook-16-g4-artic-grey-1.jpg
1724,Acer Swift Edge SFA16-41-R356,"Écran 16.0"" OLED 60 Hz","Résolution 4K UHD 3840 x 2400 pixels
(16/10)",1559.99,AMD Radeon 680M,AMD Ryzen 7 6800U(8 coeurs 4.70 GHz),16 Go LPDDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Darty,https://www.comparez-malin.fr/informatique/pc-portable/acer-swift-edge-sfa16-41-r356.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/32190/acer-swift-edge-sfa16-blue-1.jpg
1725,Lenovo ThinkPad X1 Carbon Gen 10 (21CB00BEFR),"Écran tactile 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1811.29,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • 4G / LTE • Bluetooth 5.1 • NFC,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-x1-carbon-gen-10-21cb00befr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32188/lenovo-thinkpad-x1-carbon-gen-10-1.jpg
1726,Lenovo ThinkPad E15 Gen 4 (21E60050FR),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1354.8,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-e15-gen-4-21e60050fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32187/lenovo-thinkpad-e15-g4-black-1.jpg
1727,Acer Swift X SFX16-52G-70JC,"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1439.99,Intel Arc A370M(4 Go),Intel Core i7-1260P(12 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-swift-x-sfx16-52g-70jc.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/32174/acer-swift-x-sfx16-52g-1.jpg
1728,HP Chromebook 15a-na0011nf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",399.0,Intel UHD Graphics (16 EU),Intel Celeron N4500(2 coeurs 2.80 GHz),4 Go LPDDR4X - 2933 MHz,64 Go (eMMC),Chrome OS (Google),Wi-Fi 5 • Bluetooth 5.0,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-chromebook-15a-na0011nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32172/hp-chromebook-15a-gris-1.jpg
1729,HP Chromebook 15a-na0003nf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",499.0,Intel UHD Graphics (32 EU),Intel Pentium Silver N6000(4 coeurs 3.30 GHz),8 Go LPDDR4X - 2933 MHz,128 Go (eMMC),Chrome OS (Google),Wi-Fi 5 • Bluetooth 5.0,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-chromebook-15a-na0003nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32171/hp-chromebook-15a-gris-1.jpg
